date key,full date,day of week,day num in month,day num overall,day name,day abbrev,weekday flag,week num in year,week num overall,week begin date,week begin date key,month,month num overall,month name,month abbrev,quarter,year,yearmo,fiscal month,fiscal quarter,fiscal year,month end flag
20200108,2020-01-08 00:00:00,3,8,738,Wednesday,Wed,Y,2,108,2020-01-06 00:00:00,20200106,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200109,2020-01-09 00:00:00,4,9,739,Thursday,Thu,Y,2,108,2020-01-06 00:00:00,20200106,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200110,2020-01-10 00:00:00,5,10,740,Friday,Fri,Y,2,108,2020-01-06 00:00:00,20200106,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200111,2020-01-11 00:00:00,6,11,741,Saturday,Sat,N,2,108,2020-01-06 00:00:00,20200106,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200112,2020-01-12 00:00:00,7,12,742,Sunday,Sun,N,2,108,2020-01-06 00:00:00,20200106,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200113,2020-01-13 00:00:00,1,13,743,Monday,Mon,Y,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200114,2020-01-14 00:00:00,2,14,744,Tuesday,Tue,Y,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200115,2020-01-15 00:00:00,3,15,745,Wednesday,Wed,Y,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200116,2020-01-16 00:00:00,4,16,746,Thursday,Thu,Y,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200117,2020-01-17 00:00:00,5,17,747,Friday,Fri,Y,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200118,2020-01-18 00:00:00,6,18,748,Saturday,Sat,N,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200119,2020-01-19 00:00:00,7,19,749,Sunday,Sun,N,3,109,2020-01-13 00:00:00,20200113,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200120,2020-01-20 00:00:00,1,20,750,Monday,Mon,Y,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200121,2020-01-21 00:00:00,2,21,751,Tuesday,Tue,Y,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200122,2020-01-22 00:00:00,3,22,752,Wednesday,Wed,Y,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200123,2020-01-23 00:00:00,4,23,753,Thursday,Thu,Y,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200124,2020-01-24 00:00:00,5,24,754,Friday,Fri,Y,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200125,2020-01-25 00:00:00,6,25,755,Saturday,Sat,N,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200126,2020-01-26 00:00:00,7,26,756,Sunday,Sun,N,4,110,2020-01-20 00:00:00,20200120,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200127,2020-01-27 00:00:00,1,27,757,Monday,Mon,Y,5,111,2020-01-27 00:00:00,20200127,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200128,2020-01-28 00:00:00,2,28,758,Tuesday,Tue,Y,5,111,2020-01-27 00:00:00,20200127,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200129,2020-01-29 00:00:00,3,29,759,Wednesday,Wed,Y,5,111,2020-01-27 00:00:00,20200127,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200130,2020-01-30 00:00:00,4,30,760,Thursday,Thu,Y,5,111,2020-01-27 00:00:00,20200127,1,25,January,Jan,1,2020,202001,7,3,2020,N
20200131,2020-01-31 00:00:00,5,31,761,Friday,Fri,Y,5,111,2020-01-27 00:00:00,20200127,1,25,January,Jan,1,2020,202001,7,3,2020,Y
20200201,2020-02-01 00:00:00,6,1,762,Saturday,Sat,N,5,111,2020-01-27 00:00:00,20200127,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200202,2020-02-02 00:00:00,7,2,763,Sunday,Sun,N,5,111,2020-01-27 00:00:00,20200127,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200203,2020-02-03 00:00:00,1,3,764,Monday,Mon,Y,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200204,2020-02-04 00:00:00,2,4,765,Tuesday,Tue,Y,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200205,2020-02-05 00:00:00,3,5,766,Wednesday,Wed,Y,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200206,2020-02-06 00:00:00,4,6,767,Thursday,Thu,Y,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200207,2020-02-07 00:00:00,5,7,768,Friday,Fri,Y,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200208,2020-02-08 00:00:00,6,8,769,Saturday,Sat,N,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200209,2020-02-09 00:00:00,7,9,770,Sunday,Sun,N,6,112,2020-02-03 00:00:00,20200203,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200210,2020-02-10 00:00:00,1,10,771,Monday,Mon,Y,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200211,2020-02-11 00:00:00,2,11,772,Tuesday,Tue,Y,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200212,2020-02-12 00:00:00,3,12,773,Wednesday,Wed,Y,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200213,2020-02-13 00:00:00,4,13,774,Thursday,Thu,Y,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200214,2020-02-14 00:00:00,5,14,775,Friday,Fri,Y,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200215,2020-02-15 00:00:00,6,15,776,Saturday,Sat,N,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200216,2020-02-16 00:00:00,7,16,777,Sunday,Sun,N,7,113,2020-02-10 00:00:00,20200210,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200217,2020-02-17 00:00:00,1,17,778,Monday,Mon,Y,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200218,2020-02-18 00:00:00,2,18,779,Tuesday,Tue,Y,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200219,2020-02-19 00:00:00,3,19,780,Wednesday,Wed,Y,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200220,2020-02-20 00:00:00,4,20,781,Thursday,Thu,Y,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200221,2020-02-21 00:00:00,5,21,782,Friday,Fri,Y,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200222,2020-02-22 00:00:00,6,22,783,Saturday,Sat,N,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200223,2020-02-23 00:00:00,7,23,784,Sunday,Sun,N,8,114,2020-02-17 00:00:00,20200217,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200224,2020-02-24 00:00:00,1,24,785,Monday,Mon,Y,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200225,2020-02-25 00:00:00,2,25,786,Tuesday,Tue,Y,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200226,2020-02-26 00:00:00,3,26,787,Wednesday,Wed,Y,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200227,2020-02-27 00:00:00,4,27,788,Thursday,Thu,Y,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200228,2020-02-28 00:00:00,5,28,789,Friday,Fri,Y,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,N
20200229,2020-02-29 00:00:00,6,29,790,Saturday,Sat,N,9,115,2020-02-24 00:00:00,20200224,2,26,February,Feb,1,2020,202002,8,3,2020,Y
20200301,2020-03-01 00:00:00,7,1,791,Sunday,Sun,N,9,115,2020-02-24 00:00:00,20200224,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200302,2020-03-02 00:00:00,1,2,792,Monday,Mon,Y,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200303,2020-03-03 00:00:00,2,3,793,Tuesday,Tue,Y,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200304,2020-03-04 00:00:00,3,4,794,Wednesday,Wed,Y,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200305,2020-03-05 00:00:00,4,5,795,Thursday,Thu,Y,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200306,2020-03-06 00:00:00,5,6,796,Friday,Fri,Y,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200307,2020-03-07 00:00:00,6,7,797,Saturday,Sat,N,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200308,2020-03-08 00:00:00,7,8,798,Sunday,Sun,N,10,116,2020-03-02 00:00:00,20200302,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200309,2020-03-09 00:00:00,1,9,799,Monday,Mon,Y,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200310,2020-03-10 00:00:00,2,10,800,Tuesday,Tue,Y,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200311,2020-03-11 00:00:00,3,11,801,Wednesday,Wed,Y,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200312,2020-03-12 00:00:00,4,12,802,Thursday,Thu,Y,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200313,2020-03-13 00:00:00,5,13,803,Friday,Fri,Y,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200314,2020-03-14 00:00:00,6,14,804,Saturday,Sat,N,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200315,2020-03-15 00:00:00,7,15,805,Sunday,Sun,N,11,117,2020-03-09 00:00:00,20200309,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200316,2020-03-16 00:00:00,1,16,806,Monday,Mon,Y,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200317,2020-03-17 00:00:00,2,17,807,Tuesday,Tue,Y,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200318,2020-03-18 00:00:00,3,18,808,Wednesday,Wed,Y,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200319,2020-03-19 00:00:00,4,19,809,Thursday,Thu,Y,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200320,2020-03-20 00:00:00,5,20,810,Friday,Fri,Y,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200321,2020-03-21 00:00:00,6,21,811,Saturday,Sat,N,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200322,2020-03-22 00:00:00,7,22,812,Sunday,Sun,N,12,118,2020-03-16 00:00:00,20200316,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200323,2020-03-23 00:00:00,1,23,813,Monday,Mon,Y,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200324,2020-03-24 00:00:00,2,24,814,Tuesday,Tue,Y,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200325,2020-03-25 00:00:00,3,25,815,Wednesday,Wed,Y,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200326,2020-03-26 00:00:00,4,26,816,Thursday,Thu,Y,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200327,2020-03-27 00:00:00,5,27,817,Friday,Fri,Y,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200328,2020-03-28 00:00:00,6,28,818,Saturday,Sat,N,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200329,2020-03-29 00:00:00,7,29,819,Sunday,Sun,N,13,119,2020-03-23 00:00:00,20200323,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200330,2020-03-30 00:00:00,1,30,820,Monday,Mon,Y,14,120,2020-03-30 00:00:00,20200330,3,27,March,Mar,1,2020,202003,9,3,2020,N
20200331,2020-03-31 00:00:00,2,31,821,Tuesday,Tue,Y,14,120,2020-03-30 00:00:00,20200330,3,27,March,Mar,1,2020,202003,9,3,2020,Y
20200401,2020-04-01 00:00:00,3,1,822,Wednesday,Wed,Y,14,120,2020-03-30 00:00:00,20200330,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200402,2020-04-02 00:00:00,4,2,823,Thursday,Thu,Y,14,120,2020-03-30 00:00:00,20200330,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200403,2020-04-03 00:00:00,5,3,824,Friday,Fri,Y,14,120,2020-03-30 00:00:00,20200330,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200404,2020-04-04 00:00:00,6,4,825,Saturday,Sat,N,14,120,2020-03-30 00:00:00,20200330,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200405,2020-04-05 00:00:00,7,5,826,Sunday,Sun,N,14,120,2020-03-30 00:00:00,20200330,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200406,2020-04-06 00:00:00,1,6,827,Monday,Mon,Y,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200407,2020-04-07 00:00:00,2,7,828,Tuesday,Tue,Y,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200408,2020-04-08 00:00:00,3,8,829,Wednesday,Wed,Y,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200409,2020-04-09 00:00:00,4,9,830,Thursday,Thu,Y,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200410,2020-04-10 00:00:00,5,10,831,Friday,Fri,Y,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200411,2020-04-11 00:00:00,6,11,832,Saturday,Sat,N,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200412,2020-04-12 00:00:00,7,12,833,Sunday,Sun,N,15,121,2020-04-06 00:00:00,20200406,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200413,2020-04-13 00:00:00,1,13,834,Monday,Mon,Y,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200414,2020-04-14 00:00:00,2,14,835,Tuesday,Tue,Y,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200415,2020-04-15 00:00:00,3,15,836,Wednesday,Wed,Y,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200416,2020-04-16 00:00:00,4,16,837,Thursday,Thu,Y,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200417,2020-04-17 00:00:00,5,17,838,Friday,Fri,Y,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200418,2020-04-18 00:00:00,6,18,839,Saturday,Sat,N,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200419,2020-04-19 00:00:00,7,19,840,Sunday,Sun,N,16,122,2020-04-13 00:00:00,20200413,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200420,2020-04-20 00:00:00,1,20,841,Monday,Mon,Y,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200421,2020-04-21 00:00:00,2,21,842,Tuesday,Tue,Y,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200422,2020-04-22 00:00:00,3,22,843,Wednesday,Wed,Y,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200423,2020-04-23 00:00:00,4,23,844,Thursday,Thu,Y,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200424,2020-04-24 00:00:00,5,24,845,Friday,Fri,Y,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200425,2020-04-25 00:00:00,6,25,846,Saturday,Sat,N,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200426,2020-04-26 00:00:00,7,26,847,Sunday,Sun,N,17,123,2020-04-20 00:00:00,20200420,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200427,2020-04-27 00:00:00,1,27,848,Monday,Mon,Y,18,124,2020-04-27 00:00:00,20200427,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200428,2020-04-28 00:00:00,2,28,849,Tuesday,Tue,Y,18,124,2020-04-27 00:00:00,20200427,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200429,2020-04-29 00:00:00,3,29,850,Wednesday,Wed,Y,18,124,2020-04-27 00:00:00,20200427,4,28,April,Apr,2,2020,202004,10,4,2020,N
20200430,2020-04-30 00:00:00,4,30,851,Thursday,Thu,Y,18,124,2020-04-27 00:00:00,20200427,4,28,April,Apr,2,2020,202004,10,4,2020,Y
20200501,2020-05-01 00:00:00,5,1,852,Friday,Fri,Y,18,124,2020-04-27 00:00:00,20200427,5,29,May,May,2,2020,202005,11,4,2020,N
20200502,2020-05-02 00:00:00,6,2,853,Saturday,Sat,N,18,124,2020-04-27 00:00:00,20200427,5,29,May,May,2,2020,202005,11,4,2020,N
20200503,2020-05-03 00:00:00,7,3,854,Sunday,Sun,N,18,124,2020-04-27 00:00:00,20200427,5,29,May,May,2,2020,202005,11,4,2020,N
20200504,2020-05-04 00:00:00,1,4,855,Monday,Mon,Y,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200505,2020-05-05 00:00:00,2,5,856,Tuesday,Tue,Y,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200506,2020-05-06 00:00:00,3,6,857,Wednesday,Wed,Y,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200507,2020-05-07 00:00:00,4,7,858,Thursday,Thu,Y,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200508,2020-05-08 00:00:00,5,8,859,Friday,Fri,Y,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200509,2020-05-09 00:00:00,6,9,860,Saturday,Sat,N,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200510,2020-05-10 00:00:00,7,10,861,Sunday,Sun,N,19,125,2020-05-04 00:00:00,20200504,5,29,May,May,2,2020,202005,11,4,2020,N
20200511,2020-05-11 00:00:00,1,11,862,Monday,Mon,Y,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200512,2020-05-12 00:00:00,2,12,863,Tuesday,Tue,Y,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200513,2020-05-13 00:00:00,3,13,864,Wednesday,Wed,Y,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200514,2020-05-14 00:00:00,4,14,865,Thursday,Thu,Y,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200515,2020-05-15 00:00:00,5,15,866,Friday,Fri,Y,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200516,2020-05-16 00:00:00,6,16,867,Saturday,Sat,N,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200517,2020-05-17 00:00:00,7,17,868,Sunday,Sun,N,20,126,2020-05-11 00:00:00,20200511,5,29,May,May,2,2020,202005,11,4,2020,N
20200518,2020-05-18 00:00:00,1,18,869,Monday,Mon,Y,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200519,2020-05-19 00:00:00,2,19,870,Tuesday,Tue,Y,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200520,2020-05-20 00:00:00,3,20,871,Wednesday,Wed,Y,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200521,2020-05-21 00:00:00,4,21,872,Thursday,Thu,Y,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200522,2020-05-22 00:00:00,5,22,873,Friday,Fri,Y,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200523,2020-05-23 00:00:00,6,23,874,Saturday,Sat,N,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200524,2020-05-24 00:00:00,7,24,875,Sunday,Sun,N,21,127,2020-05-18 00:00:00,20200518,5,29,May,May,2,2020,202005,11,4,2020,N
20200525,2020-05-25 00:00:00,1,25,876,Monday,Mon,Y,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200526,2020-05-26 00:00:00,2,26,877,Tuesday,Tue,Y,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200527,2020-05-27 00:00:00,3,27,878,Wednesday,Wed,Y,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200528,2020-05-28 00:00:00,4,28,879,Thursday,Thu,Y,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200529,2020-05-29 00:00:00,5,29,880,Friday,Fri,Y,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200530,2020-05-30 00:00:00,6,30,881,Saturday,Sat,N,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,N
20200531,2020-05-31 00:00:00,7,31,882,Sunday,Sun,N,22,128,2020-05-25 00:00:00,20200525,5,29,May,May,2,2020,202005,11,4,2020,Y
20200601,2020-06-01 00:00:00,1,1,883,Monday,Mon,Y,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200602,2020-06-02 00:00:00,2,2,884,Tuesday,Tue,Y,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200603,2020-06-03 00:00:00,3,3,885,Wednesday,Wed,Y,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200604,2020-06-04 00:00:00,4,4,886,Thursday,Thu,Y,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200605,2020-06-05 00:00:00,5,5,887,Friday,Fri,Y,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200606,2020-06-06 00:00:00,6,6,888,Saturday,Sat,N,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200607,2020-06-07 00:00:00,7,7,889,Sunday,Sun,N,23,129,2020-06-01 00:00:00,20200601,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200608,2020-06-08 00:00:00,1,8,890,Monday,Mon,Y,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200609,2020-06-09 00:00:00,2,9,891,Tuesday,Tue,Y,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200610,2020-06-10 00:00:00,3,10,892,Wednesday,Wed,Y,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200611,2020-06-11 00:00:00,4,11,893,Thursday,Thu,Y,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200612,2020-06-12 00:00:00,5,12,894,Friday,Fri,Y,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200613,2020-06-13 00:00:00,6,13,895,Saturday,Sat,N,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200614,2020-06-14 00:00:00,7,14,896,Sunday,Sun,N,24,130,2020-06-08 00:00:00,20200608,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200615,2020-06-15 00:00:00,1,15,897,Monday,Mon,Y,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200616,2020-06-16 00:00:00,2,16,898,Tuesday,Tue,Y,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200617,2020-06-17 00:00:00,3,17,899,Wednesday,Wed,Y,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200618,2020-06-18 00:00:00,4,18,900,Thursday,Thu,Y,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200619,2020-06-19 00:00:00,5,19,901,Friday,Fri,Y,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200620,2020-06-20 00:00:00,6,20,902,Saturday,Sat,N,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200621,2020-06-21 00:00:00,7,21,903,Sunday,Sun,N,25,131,2020-06-15 00:00:00,20200615,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200622,2020-06-22 00:00:00,1,22,904,Monday,Mon,Y,26,132,2020-06-22 00:00:00,20200622,6,30,June,Jun,2,2020,202006,12,4,2020,N
20200623,2020-06-23 00:00:00,2,23,905,Tuesday,Tue,Y,26,132,2020-06-22 00:00:00,20200622,6,30,June,Jun,2,2020,202006,12,4,2020,N
